"id","siafi_code"
l10n_br_base.city_4311130,0992
l10n_br_base.city_4311155,9829
l10n_br_base.city_4311205,8725
l10n_br_base.city_4311239,1148
l10n_br_base.city_4311270,5951
l10n_br_base.city_4311304,8727
l10n_br_base.city_4311254,7389
l10n_br_base.city_4311403,8729
l10n_br_base.city_4311429,5983
l10n_br_base.city_4311502,8731
l10n_br_base.city_4311601,8733
l10n_br_base.city_4311627,6017
l10n_br_base.city_4311643,6047
l10n_br_base.city_4311718,0994
l10n_br_base.city_4311700,8735
l10n_br_base.city_4311734,0996
l10n_br_base.city_4311759,6079
l10n_br_base.city_4311775,5783
l10n_br_base.city_4311791,6039
l10n_br_base.city_4311809,8737
l10n_br_base.city_4311908,8739
l10n_br_base.city_4311981,5759
l10n_br_base.city_4312005,8741
l10n_br_base.city_4312054,0998
l10n_br_base.city_4312104,8743
l10n_br_base.city_4312138,5931
l10n_br_base.city_4312153,6031
l10n_br_base.city_4312179,1150
l10n_br_base.city_4312203,8745
l10n_br_base.city_4312252,5773
l10n_br_base.city_4312302,8747
l10n_br_base.city_4312351,7387
l10n_br_base.city_4312377,1000
l10n_br_base.city_4312385,5993
l10n_br_base.city_4312401,8749
l10n_br_base.city_4312427,5933
l10n_br_base.city_4312443,5775
l10n_br_base.city_4312450,7385
l10n_br_base.city_4312476,6019
l10n_br_base.city_4312500,8751
l10n_br_base.city_4312609,8753
l10n_br_base.city_4312617,1002
l10n_br_base.city_4312625,5935
l10n_br_base.city_4312658,8755
l10n_br_base.city_4312674,5937
l10n_br_base.city_4312708,8757
l10n_br_base.city_4312757,7383
l10n_br_base.city_4312807,8759
l10n_br_base.city_4312906,8761
l10n_br_base.city_4312955,5953
l10n_br_base.city_4313003,8763
l10n_br_base.city_4313011,1004
l10n_br_base.city_4313037,7381
l10n_br_base.city_4313060,7379
l10n_br_base.city_4313086,5991
l10n_br_base.city_4313102,8765
l10n_br_base.city_4313201,8767
l10n_br_base.city_4313300,8769
l10n_br_base.city_4313334,1006
l10n_br_base.city_4313359,7377
l10n_br_base.city_4313375,5757
l10n_br_base.city_4313490,5985
l10n_br_base.city_4313391,1008
l10n_br_base.city_4313409,8771
l10n_br_base.city_4313425,6057
l10n_br_base.city_4313441,5973
l10n_br_base.city_4313466,1152
l10n_br_base.city_4313508,8773
l10n_br_base.city_4313607,8775
l10n_br_base.city_4313656,8967
l10n_br_base.city_4313706,8777
l10n_br_base.city_4313805,8779
l10n_br_base.city_4313904,8781
l10n_br_base.city_4313953,7375
l10n_br_base.city_4314001,8783
l10n_br_base.city_4314027,7373
l10n_br_base.city_4314035,6041
l10n_br_base.city_4314050,9825
l10n_br_base.city_4314068,1010
l10n_br_base.city_4314076,5765
l10n_br_base.city_4314100,8785
l10n_br_base.city_4314134,1154
l10n_br_base.city_4314159,7371
l10n_br_base.city_4314175,1156
l10n_br_base.city_4314209,8787
l10n_br_base.city_4314308,8789
l10n_br_base.city_4314407,8791
l10n_br_base.city_4314423,6021
l10n_br_base.city_4314456,7369
l10n_br_base.city_4314464,1158
l10n_br_base.city_4314472,5787
l10n_br_base.city_4314498,5975
l10n_br_base.city_4314506,8793
l10n_br_base.city_4314555,7367
l10n_br_base.city_4314605,8795
l10n_br_base.city_4314704,8797
l10n_br_base.city_4314753,7365
l10n_br_base.city_4314779,5939
l10n_br_base.city_4314787,5967
l10n_br_base.city_4314803,8799
l10n_br_base.city_4314902,8801
l10n_br_base.city_4315008,8803
l10n_br_base.city_4315057,6065
l10n_br_base.city_4315073,6067
l10n_br_base.city_4315107,8805
l10n_br_base.city_4315131,7363
l10n_br_base.city_4315149,6023
l10n_br_base.city_4315156,7361
l10n_br_base.city_4315172,7359
l10n_br_base.city_4315206,8807
l10n_br_base.city_4315305,8809
l10n_br_base.city_4315313,1162
l10n_br_base.city_4315321,5789
l10n_br_base.city_4315354,7357
l10n_br_base.city_4315404,8811
l10n_br_base.city_4315453,7355
l10n_br_base.city_4315503,8813
l10n_br_base.city_4315552,5955
l10n_br_base.city_4315602,8815
l10n_br_base.city_4315701,8817
l10n_br_base.city_4315750,7353
l10n_br_base.city_4315800,8819
l10n_br_base.city_4315909,8821
l10n_br_base.city_4315958,1164
l10n_br_base.city_4316006,8823
l10n_br_base.city_4316105,8825
l10n_br_base.city_4316204,8827
l10n_br_base.city_4316303,8829
l10n_br_base.city_4316402,8831
l10n_br_base.city_4316428,5987
l10n_br_base.city_4316436,7339
l10n_br_base.city_4316451,8975
l10n_br_base.city_4316477,6061
l10n_br_base.city_4316501,8833
l10n_br_base.city_4316600,8835
l10n_br_base.city_4316709,8837
l10n_br_base.city_4316733,1166
l10n_br_base.city_4316758,6033
l10n_br_base.city_4316808,8839
l10n_br_base.city_4316972,1168
l10n_br_base.city_4316907,8841
l10n_br_base.city_4316956,7337
l10n_br_base.city_4317202,8847
l10n_br_base.city_4317251,5995
l10n_br_base.city_4317301,8849
l10n_br_base.city_4317004,8843
l10n_br_base.city_4317103,8845
l10n_br_base.city_4317400,8851
l10n_br_base.city_4317509,8853
l10n_br_base.city_4317608,8855
l10n_br_base.city_4317707,8857
l10n_br_base.city_4317558,5941
l10n_br_base.city_4317756,5957
l10n_br_base.city_4317806,8859
l10n_br_base.city_4317905,8861
l10n_br_base.city_4317954,5977
l10n_br_base.city_4318002,8863
l10n_br_base.city_4318051,7351
l10n_br_base.city_4318101,8865
l10n_br_base.city_4318200,8867
l10n_br_base.city_4318309,8869
l10n_br_base.city_4318408,8871
l10n_br_base.city_4318424,7349
l10n_br_base.city_4318432,5791
l10n_br_base.city_4318440,7347
l10n_br_base.city_4318457,5989
l10n_br_base.city_4318465,7345
l10n_br_base.city_4318481,7343
l10n_br_base.city_4318499,6059
l10n_br_base.city_4318507,8873
l10n_br_base.city_4318606,8875
l10n_br_base.city_4318614,1170
l10n_br_base.city_4318622,6015
l10n_br_base.city_4318705,8877
l10n_br_base.city_4318804,8879
l10n_br_base.city_4318903,8881
l10n_br_base.city_4319000,8883
l10n_br_base.city_4319109,8885
l10n_br_base.city_4319125,5793
l10n_br_base.city_4319158,7341
l10n_br_base.city_4319208,8887
l10n_br_base.city_4319307,8889
l10n_br_base.city_4319356,6043
l10n_br_base.city_4319364,1172
l10n_br_base.city_4319372,6063
l10n_br_base.city_4319406,8891
l10n_br_base.city_4319505,8893
l10n_br_base.city_4319604,8895
l10n_br_base.city_4319703,8897
l10n_br_base.city_4319711,5997
l10n_br_base.city_4319737,6075
l10n_br_base.city_4319752,7293
l10n_br_base.city_4319802,8675
l10n_br_base.city_4319901,8899
l10n_br_base.city_4320008,8901
l10n_br_base.city_4320107,8903
l10n_br_base.city_4320206,8905
l10n_br_base.city_4320230,7335
l10n_br_base.city_4320263,7317
l10n_br_base.city_4320305,8907
l10n_br_base.city_4320321,1012
l10n_br_base.city_4320354,5781
l10n_br_base.city_4320404,8909
l10n_br_base.city_4320453,6035
l10n_br_base.city_4320503,8911
l10n_br_base.city_4320552,5761
l10n_br_base.city_4320578,1014
l10n_br_base.city_4320602,8913
l10n_br_base.city_4320651,7315
l10n_br_base.city_4320677,5767
l10n_br_base.city_4320701,8917
l10n_br_base.city_4320800,8919
l10n_br_base.city_4320859,1016
l10n_br_base.city_4320909,8921
l10n_br_base.city_4321006,8923
l10n_br_base.city_4321105,8925
l10n_br_base.city_4321204,8927
l10n_br_base.city_4321303,8929
l10n_br_base.city_4321329,7313
l10n_br_base.city_4321352,8971
l10n_br_base.city_4321402,8931
l10n_br_base.city_4321436,7333
l10n_br_base.city_4321451,9821
l10n_br_base.city_4321469,1174
l10n_br_base.city_4321477,6077
l10n_br_base.city_4321493,1018
l10n_br_base.city_4321501,8933
l10n_br_base.city_4321600,8935
l10n_br_base.city_4321626,6037
l10n_br_base.city_4321634,7331
l10n_br_base.city_4321667,7329
l10n_br_base.city_4321709,8937
l10n_br_base.city_4321808,8939
l10n_br_base.city_4321832,5777
l10n_br_base.city_4321857,7327
l10n_br_base.city_4321907,8941
l10n_br_base.city_4321956,7325
l10n_br_base.city_4322004,8943
l10n_br_base.city_4322103,8945
l10n_br_base.city_4322152,7323
l10n_br_base.city_4322186,5979
l10n_br_base.city_4322202,8947
l10n_br_base.city_4322251,7321
l10n_br_base.city_4322301,8949
l10n_br_base.city_4322327,1020
l10n_br_base.city_4322343,1022
l10n_br_base.city_4322350,5999
l10n_br_base.city_4322376,1024
l10n_br_base.city_4322400,8951
l10n_br_base.city_4322509,8953
l10n_br_base.city_4322533,5769
l10n_br_base.city_4322541,6049
l10n_br_base.city_4322525,1026
l10n_br_base.city_4322558,7319
l10n_br_base.city_4322608,8955
l10n_br_base.city_4322707,8957
l10n_br_base.city_4322806,8959
l10n_br_base.city_4322855,1028
l10n_br_base.city_4322905,8961
l10n_br_base.city_4323002,8963
l10n_br_base.city_4323101,8965
l10n_br_base.city_4323200,8969
l10n_br_base.city_4323309,7311
l10n_br_base.city_4323358,1030
l10n_br_base.city_4323408,7309
l10n_br_base.city_4323457,5795
l10n_br_base.city_4323507,7307
l10n_br_base.city_4323606,7305
l10n_br_base.city_4323705,7303
l10n_br_base.city_4323754,6053
l10n_br_base.city_4323770,1176
l10n_br_base.city_4323804,5785
l10n_br_base.city_4200051,9939
l10n_br_base.city_4200101,8001
l10n_br_base.city_4200200,8003
l10n_br_base.city_4200309,8005
l10n_br_base.city_4200408,8007
l10n_br_base.city_4200507,8009
l10n_br_base.city_4200556,5577
l10n_br_base.city_4200606,8011
l10n_br_base.city_4200705,8013
l10n_br_base.city_4200754,0886
l10n_br_base.city_4200804,8015
l10n_br_base.city_4200903,8017
l10n_br_base.city_4201000,8019
l10n_br_base.city_4201109,8021
l10n_br_base.city_4201208,8023
l10n_br_base.city_4201257,9941
l10n_br_base.city_4201273,5597
l10n_br_base.city_4201307,8025
l10n_br_base.city_4201406,8027
l10n_br_base.city_4201505,8029
l10n_br_base.city_4201604,8031
l10n_br_base.city_4201653,5599
l10n_br_base.city_4201703,8033
l10n_br_base.city_4201802,8035
l10n_br_base.city_4201901,8037
l10n_br_base.city_4201950,0888
l10n_br_base.city_4202008,8039
l10n_br_base.city_4202073,0890
l10n_br_base.city_4202081,0892
l10n_br_base.city_4202099,0894
l10n_br_base.city_4202107,8041
l10n_br_base.city_4202131,0896
l10n_br_base.city_4202156,5745
l10n_br_base.city_4202206,8043
l10n_br_base.city_4202305,8045
l10n_br_base.city_4202404,8047
l10n_br_base.city_4202438,0898
l10n_br_base.city_4202503,8389
l10n_br_base.city_4202537,0900
l10n_br_base.city_4202578,0902
l10n_br_base.city_4202602,8049
l10n_br_base.city_4202453,5537
l10n_br_base.city_4202701,8051
l10n_br_base.city_4202800,8053
l10n_br_base.city_4202859,5557
l10n_br_base.city_4202875,0904
l10n_br_base.city_4202909,8055
l10n_br_base.city_4203006,8057
l10n_br_base.city_4203105,8059
l10n_br_base.city_4203154,5553
l10n_br_base.city_4203204,8061
l10n_br_base.city_4203303,8063
l10n_br_base.city_4203402,8065
l10n_br_base.city_4203501,8067
l10n_br_base.city_4203600,8069
l10n_br_base.city_4203709,8071
l10n_br_base.city_4203808,8073
l10n_br_base.city_4203253,0906
l10n_br_base.city_4203907,8075
l10n_br_base.city_4203956,5545
l10n_br_base.city_4204004,8077
l10n_br_base.city_4204103,8079
l10n_br_base.city_4204152,9943
l10n_br_base.city_4204178,5567
l10n_br_base.city_4204194,0908
l10n_br_base.city_4204202,8081
l10n_br_base.city_4204251,5543
l10n_br_base.city_4204301,8083
l10n_br_base.city_4204350,5579
l10n_br_base.city_4204400,8085
l10n_br_base.city_4204459,5735
l10n_br_base.city_4204558,8395
l10n_br_base.city_4204509,8087
l10n_br_base.city_4204608,8089
l10n_br_base.city_4204707,8091
l10n_br_base.city_4204756,0910
l10n_br_base.city_4204806,8093
l10n_br_base.city_4204905,8095
l10n_br_base.city_4205001,8097
l10n_br_base.city_4205100,8099
l10n_br_base.city_4205159,9945
l10n_br_base.city_4205175,0912
l10n_br_base.city_4205191,0914
l10n_br_base.city_4205209,8101
l10n_br_base.city_4205308,8103
l10n_br_base.city_4205357,0916
l10n_br_base.city_4205407,8105
l10n_br_base.city_4205431,5581
l10n_br_base.city_4205456,0973
l10n_br_base.city_4205506,8107
l10n_br_base.city_4205555,0918
l10n_br_base.city_4205605,8109
l10n_br_base.city_4205704,8113
l10n_br_base.city_4205803,8115
l10n_br_base.city_4205902,8117
l10n_br_base.city_4206009,8111
l10n_br_base.city_4206108,8119
l10n_br_base.city_4206207,8121
l10n_br_base.city_4206306,8123
l10n_br_base.city_4206405,8125
l10n_br_base.city_4206504,8127
l10n_br_base.city_4206603,8129
l10n_br_base.city_4206652,5583
l10n_br_base.city_4206702,8131
l10n_br_base.city_4206751,0920
l10n_br_base.city_4206801,8133
l10n_br_base.city_4206900,8135
l10n_br_base.city_4207007,8137
l10n_br_base.city_4207106,8139
l10n_br_base.city_4207205,8141
l10n_br_base.city_4207304,8143
l10n_br_base.city_4207403,8145
l10n_br_base.city_4207502,8147
l10n_br_base.city_4207577,0922
l10n_br_base.city_4207601,8149
l10n_br_base.city_4207650,9951
l10n_br_base.city_4207684,5737
l10n_br_base.city_4207700,8151
l10n_br_base.city_4207759,9953
l10n_br_base.city_4207809,8153
l10n_br_base.city_4207858,5585
l10n_br_base.city_4207908,8155
l10n_br_base.city_4208005,8157
l10n_br_base.city_4208104,8159
l10n_br_base.city_4208203,8161
l10n_br_base.city_4208302,8163
l10n_br_base.city_4208401,8165
l10n_br_base.city_4208450,9985
l10n_br_base.city_4208500,8167
l10n_br_base.city_4208609,8169
l10n_br_base.city_4208708,8171
l10n_br_base.city_4208807,8173
l10n_br_base.city_4208906,8175
l10n_br_base.city_4208955,5587
l10n_br_base.city_4209003,8177
l10n_br_base.city_4209102,8179
l10n_br_base.city_4209151,9957
l10n_br_base.city_4209177,0924
l10n_br_base.city_4209201,8181
l10n_br_base.city_4209300,8183
l10n_br_base.city_4209409,8185
l10n_br_base.city_4209458,5739
l10n_br_base.city_4209508,8187
l10n_br_base.city_4209607,8189
l10n_br_base.city_4209706,8191
l10n_br_base.city_4209805,8193
l10n_br_base.city_4209854,9961
l10n_br_base.city_4209904,8195
l10n_br_base.city_4210001,8197
l10n_br_base.city_4210035,0926
l10n_br_base.city_4210050,5575
l10n_br_base.city_4210100,8199
l10n_br_base.city_4210209,8201
l10n_br_base.city_4210308,8203
l10n_br_base.city_4210407,8391
l10n_br_base.city_4210506,8205
l10n_br_base.city_4210555,9963
l10n_br_base.city_4210605,8207
l10n_br_base.city_4210704,8209
l10n_br_base.city_4210803,8211
l10n_br_base.city_4210852,5559
l10n_br_base.city_4210902,8213
l10n_br_base.city_4211009,8215
l10n_br_base.city_4211058,5561
l10n_br_base.city_4211108,8217
l10n_br_base.city_4211207,8219
l10n_br_base.city_4211256,5539
l10n_br_base.city_4211306,8221
l10n_br_base.city_4211405,8223
l10n_br_base.city_4211454,5589
l10n_br_base.city_4211504,8225
l10n_br_base.city_4211603,8227
l10n_br_base.city_4211652,5591
l10n_br_base.city_4211702,8229
l10n_br_base.city_4211751,8397
l10n_br_base.city_4211801,8231
l10n_br_base.city_4211850,5741
l10n_br_base.city_4211876,0928
l10n_br_base.city_4211892,0930
l10n_br_base.city_4211900,8233
l10n_br_base.city_4212007,8235
l10n_br_base.city_4212056,0932
l10n_br_base.city_4212106,8237
l10n_br_base.city_4212205,8239
l10n_br_base.city_4212239,5747
l10n_br_base.city_4212254,5541
l10n_br_base.city_4212270,5743
l10n_br_base.city_4212304,8241
l10n_br_base.city_4212403,8243
l10n_br_base.city_4212502,8245
l10n_br_base.city_4212601,8247
l10n_br_base.city_4212700,8249
l10n_br_base.city_4212908,8253
l10n_br_base.city_4213005,8255
l10n_br_base.city_4213104,8257
l10n_br_base.city_4213153,5593
l10n_br_base.city_4213203,8259
l10n_br_base.city_4213302,8261
l10n_br_base.city_4213351,5569
l10n_br_base.city_4213401,8263
l10n_br_base.city_4213500,8265
l10n_br_base.city_4213609,8267
l10n_br_base.city_4213708,8269
l10n_br_base.city_4213807,8271
l10n_br_base.city_4214003,8275
l10n_br_base.city_4214102,8277
l10n_br_base.city_4214151,0934
l10n_br_base.city_4214201,8279
l10n_br_base.city_4214300,8281
l10n_br_base.city_4214409,8283
l10n_br_base.city_4214508,8285
l10n_br_base.city_4214607,8287
l10n_br_base.city_4214805,8291
l10n_br_base.city_4214706,8289
l10n_br_base.city_4214904,8293
l10n_br_base.city_4215000,8295
l10n_br_base.city_4215059,5571
l10n_br_base.city_4215075,5749
l10n_br_base.city_4215109,8297
l10n_br_base.city_4215208,8299
l10n_br_base.city_4215307,8301
l10n_br_base.city_4215356,0936
l10n_br_base.city_4215406,8303
l10n_br_base.city_4215455,5547
l10n_br_base.city_4215505,8305
l10n_br_base.city_4215554,5751
l10n_br_base.city_4215604,8307
l10n_br_base.city_4215653,9967
l10n_br_base.city_4215679,5555
l10n_br_base.city_4215687,0938
l10n_br_base.city_4215695,0940
l10n_br_base.city_4215703,8309
l10n_br_base.city_4215802,8311
l10n_br_base.city_4215752,0942
l10n_br_base.city_4215901,8313
l10n_br_base.city_4216008,8315
l10n_br_base.city_4216057,5573
l10n_br_base.city_4216107,8317
l10n_br_base.city_4216206,8319
l10n_br_base.city_4216305,8321
l10n_br_base.city_4216354,5551
l10n_br_base.city_4216255,5753
l10n_br_base.city_4216404,8323
l10n_br_base.city_4216503,8325
l10n_br_base.city_4216602,8327
l10n_br_base.city_4216701,8329
l10n_br_base.city_4216800,8331
l10n_br_base.city_4216909,8333
l10n_br_base.city_4217006,8335
l10n_br_base.city_4217105,8337
l10n_br_base.city_4217154,5755
l10n_br_base.city_4217253,0944
l10n_br_base.city_4217303,8341
l10n_br_base.city_4217402,8343
l10n_br_base.city_4217501,8345
l10n_br_base.city_4217550,9989
l10n_br_base.city_4217600,8347
l10n_br_base.city_4217709,8349
l10n_br_base.city_4217758,5595
l10n_br_base.city_4217808,8351
l10n_br_base.city_4217907,8353
l10n_br_base.city_4217956,0946
l10n_br_base.city_4218004,8355
l10n_br_base.city_4218103,8393
l10n_br_base.city_4218202,8357
l10n_br_base.city_4218251,9971
l10n_br_base.city_4218301,8359
l10n_br_base.city_4218350,0948
l10n_br_base.city_4218400,8361
l10n_br_base.city_4218509,8363
l10n_br_base.city_4218608,8365
l10n_br_base.city_4218707,8367
l10n_br_base.city_4218756,9991
l10n_br_base.city_4218806,8369
l10n_br_base.city_4218855,9973
l10n_br_base.city_4218905,8371
l10n_br_base.city_4218954,9975
l10n_br_base.city_4219002,8373
l10n_br_base.city_4219101,8375
l10n_br_base.city_4219150,5563
l10n_br_base.city_4219176,5565
l10n_br_base.city_4219200,8377
l10n_br_base.city_4219309,8379
l10n_br_base.city_4219358,9977
l10n_br_base.city_4219408,8381
l10n_br_base.city_4219507,8383
l10n_br_base.city_4219606,8385
l10n_br_base.city_4219705,8387
l10n_br_base.city_4219853,0950
l10n_br_base.city_2800100,3101
l10n_br_base.city_2800209,3103
l10n_br_base.city_2800308,3105
l10n_br_base.city_2800407,3107
l10n_br_base.city_2800506,3109
l10n_br_base.city_2800605,3111
l10n_br_base.city_2800670,3115
l10n_br_base.city_2800704,3113
l10n_br_base.city_2801009,3119
l10n_br_base.city_2801108,3121
l10n_br_base.city_2801207,3123
l10n_br_base.city_2801306,3125
l10n_br_base.city_2801405,3127
l10n_br_base.city_2801504,3129
l10n_br_base.city_2801603,3131
l10n_br_base.city_2801702,3133
l10n_br_base.city_2801900,3137
l10n_br_base.city_2802007,3139
l10n_br_base.city_2802106,3141
l10n_br_base.city_2802205,3143
l10n_br_base.city_2802304,3145
l10n_br_base.city_2802403,3149
l10n_br_base.city_2802502,3147
l10n_br_base.city_2802700,3153
l10n_br_base.city_2802809,3155
l10n_br_base.city_2802908,3157
l10n_br_base.city_2803005,3159
l10n_br_base.city_2803104,3161
l10n_br_base.city_2803203,3163
l10n_br_base.city_2803302,3165
l10n_br_base.city_2803401,3167
l10n_br_base.city_2803500,3169
l10n_br_base.city_2803609,3171
l10n_br_base.city_2803708,3173
l10n_br_base.city_2803807,3175
l10n_br_base.city_2803906,3177
l10n_br_base.city_2804003,3179
l10n_br_base.city_2804102,3181
l10n_br_base.city_2804201,3183
l10n_br_base.city_2804300,3185
l10n_br_base.city_2804409,3187
l10n_br_base.city_2804458,3135
l10n_br_base.city_2804508,3189
l10n_br_base.city_2804607,3191
l10n_br_base.city_2804706,3193
l10n_br_base.city_2804805,3195
l10n_br_base.city_2804904,3197
l10n_br_base.city_2805000,3199
l10n_br_base.city_2805109,3201
l10n_br_base.city_2805208,3203
l10n_br_base.city_2805307,3205
l10n_br_base.city_2805406,3207
l10n_br_base.city_2805505,3209
l10n_br_base.city_2805604,3211
l10n_br_base.city_2805703,3213
l10n_br_base.city_2805802,3215
l10n_br_base.city_2805901,3217
l10n_br_base.city_2806008,3219
l10n_br_base.city_2806107,3221
l10n_br_base.city_2806206,3223
l10n_br_base.city_2806305,3225
l10n_br_base.city_2806503,3229
l10n_br_base.city_2806602,3231
l10n_br_base.city_2806701,3233
l10n_br_base.city_2806800,3235
l10n_br_base.city_2806909,3237
l10n_br_base.city_2807006,3239
l10n_br_base.city_2807105,3241
l10n_br_base.city_2807204,3243
l10n_br_base.city_2807303,3245
l10n_br_base.city_2807402,3247
l10n_br_base.city_2807501,3249
l10n_br_base.city_2807600,3251
l10n_br_base.city_3500105,6101
l10n_br_base.city_3500204,6103
l10n_br_base.city_3500303,6105
l10n_br_base.city_3500402,6107
l10n_br_base.city_3500501,6109
l10n_br_base.city_3500550,7019
l10n_br_base.city_3500600,6111
l10n_br_base.city_3500709,6113
l10n_br_base.city_3500758,2995
l10n_br_base.city_3500808,6115
l10n_br_base.city_3500907,6117
l10n_br_base.city_3501004,6119
l10n_br_base.city_3501103,6121
l10n_br_base.city_3501152,3065
l10n_br_base.city_3501202,6123
l10n_br_base.city_3501301,6125
l10n_br_base.city_3501400,6127
l10n_br_base.city_3501509,6129
l10n_br_base.city_3501608,6131
l10n_br_base.city_3501707,6133
l10n_br_base.city_3501806,6135
l10n_br_base.city_3501905,6137
l10n_br_base.city_3502002,6139
l10n_br_base.city_3502101,6141
l10n_br_base.city_3502200,6143
l10n_br_base.city_3502309,6145
l10n_br_base.city_3502408,6147
l10n_br_base.city_3502507,6149
l10n_br_base.city_3502606,6151
l10n_br_base.city_3502705,6153
l10n_br_base.city_3502754,3067
l10n_br_base.city_3502804,6155
l10n_br_base.city_3502903,6157
l10n_br_base.city_3503000,6159
l10n_br_base.city_3503109,6161
l10n_br_base.city_3503158,2991
l10n_br_base.city_3503208,6163
l10n_br_base.city_3503307,6165
l10n_br_base.city_3503356,0790
l10n_br_base.city_3503406,6167
l10n_br_base.city_3503505,6169
l10n_br_base.city_3503604,6171
l10n_br_base.city_3503703,6173
l10n_br_base.city_3503802,6175
l10n_br_base.city_3503901,6177
l10n_br_base.city_3503950,2981
l10n_br_base.city_3504008,6179
l10n_br_base.city_3504107,6181
l10n_br_base.city_3504206,6183
l10n_br_base.city_3504305,6185
l10n_br_base.city_3504404,6187
l10n_br_base.city_3504503,6189
l10n_br_base.city_3504602,6191
l10n_br_base.city_3504701,6193
l10n_br_base.city_3504800,6195
l10n_br_base.city_3504909,6197
l10n_br_base.city_3505005,6201
l10n_br_base.city_3505104,6199
l10n_br_base.city_3505203,6203
l10n_br_base.city_3505302,6205
l10n_br_base.city_3505351,2997
l10n_br_base.city_3505401,6207
l10n_br_base.city_3505500,6209
l10n_br_base.city_3505609,6211
l10n_br_base.city_3505708,6213
l10n_br_base.city_3505807,6215
l10n_br_base.city_3505906,6217
l10n_br_base.city_3506003,6219
l10n_br_base.city_3506102,6221
l10n_br_base.city_3506201,6223
l10n_br_base.city_3506300,6225
l10n_br_base.city_3506359,2965
l10n_br_base.city_3506409,6227
l10n_br_base.city_3506508,6229
l10n_br_base.city_3506607,6231
l10n_br_base.city_3506706,6233
l10n_br_base.city_3506805,6235
l10n_br_base.city_3506904,6237
l10n_br_base.city_3507001,6239
l10n_br_base.city_3507100,6241
l10n_br_base.city_3507159,3059
l10n_br_base.city_3507209,6243
l10n_br_base.city_3507308,6245
l10n_br_base.city_3507407,6247
l10n_br_base.city_3507456,7247
l10n_br_base.city_3507506,6249
l10n_br_base.city_3507605,6251
l10n_br_base.city_3507704,6255
l10n_br_base.city_3507753,0792
l10n_br_base.city_3507902,6259
l10n_br_base.city_3508009,6261
l10n_br_base.city_3508108,6263
l10n_br_base.city_3508207,6265
l10n_br_base.city_3508306,6267
l10n_br_base.city_3508405,6269
l10n_br_base.city_3508504,6271
l10n_br_base.city_3508603,6273
l10n_br_base.city_3508702,6275
l10n_br_base.city_3508801,6277
l10n_br_base.city_3508900,6279
l10n_br_base.city_3509007,6281
l10n_br_base.city_3509106,6283
l10n_br_base.city_3509205,6285
l10n_br_base.city_3509254,2967
l10n_br_base.city_3509304,6287
l10n_br_base.city_3509403,6289
l10n_br_base.city_3509452,2999
l10n_br_base.city_3509502,6291
l10n_br_base.city_3509601,6293
l10n_br_base.city_3509700,6295
l10n_br_base.city_3509809,6297
l10n_br_base.city_3509908,6299
l10n_br_base.city_3509957,0794
l10n_br_base.city_3510005,6301
l10n_br_base.city_3510104,6303
l10n_br_base.city_3510153,2947
l10n_br_base.city_3510203,6305
l10n_br_base.city_3510302,6307
l10n_br_base.city_3510401,6309
l10n_br_base.city_3510500,6311
l10n_br_base.city_3510609,6313
l10n_br_base.city_3510708,6315
l10n_br_base.city_3510807,6317
l10n_br_base.city_3510906,6319
l10n_br_base.city_3511003,6321
l10n_br_base.city_3511102,6323
l10n_br_base.city_3511201,6325
l10n_br_base.city_3511300,6327
l10n_br_base.city_3511409,6329
l10n_br_base.city_3511508,6331
l10n_br_base.city_3511607,6333
l10n_br_base.city_3511706,6335
l10n_br_base.city_3557204,6337
l10n_br_base.city_3511904,6339
l10n_br_base.city_3512001,6341
l10n_br_base.city_3512100,6343
l10n_br_base.city_3512209,6345
l10n_br_base.city_3512308,6347
l10n_br_base.city_3512407,6349
l10n_br_base.city_3512506,6351
l10n_br_base.city_3512605,6353
l10n_br_base.city_3512704,6355
l10n_br_base.city_3512803,6357
l10n_br_base.city_3512902,6359
l10n_br_base.city_3513009,6361
l10n_br_base.city_3513108,6363
l10n_br_base.city_3513207,6365
l10n_br_base.city_3513306,6367
l10n_br_base.city_3513405,6369
l10n_br_base.city_3513504,6371
l10n_br_base.city_3513603,6373
l10n_br_base.city_3513702,6375
l10n_br_base.city_3513801,6377
l10n_br_base.city_3513850,7249
l10n_br_base.city_3513900,6379
l10n_br_base.city_3514007,6381
l10n_br_base.city_3514106,6383
l10n_br_base.city_3514205,6385
l10n_br_base.city_3514304,6387
l10n_br_base.city_3514403,6389
l10n_br_base.city_3514502,6391
l10n_br_base.city_3514601,6393
l10n_br_base.city_3514700,6395
l10n_br_base.city_3514809,6397
l10n_br_base.city_3514908,6399
l10n_br_base.city_3514924,2975
l10n_br_base.city_3514957,7251
l10n_br_base.city_3515004,6401
l10n_br_base.city_3515103,6403
l10n_br_base.city_3515129,2961
l10n_br_base.city_3515152,2949
l10n_br_base.city_3515186,6865
l10n_br_base.city_3515194,7253
l10n_br_base.city_3557303,2959
l10n_br_base.city_3515301,6407
l10n_br_base.city_3515202,6405
l10n_br_base.city_3515350,7255
l10n_br_base.city_3515400,6409
l10n_br_base.city_3515608,6413
l10n_br_base.city_3515509,6411
l10n_br_base.city_3515657,0796
l10n_br_base.city_3515707,6415
l10n_br_base.city_3515806,6417
l10n_br_base.city_3515905,6419
l10n_br_base.city_3516002,6421
l10n_br_base.city_3516200,6425
l10n_br_base.city_3516309,6427
l10n_br_base.city_3516408,6429
